Id,MSSubClass,MSZoning,LotFrontage,LotArea,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,Street_Grvl,Street_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_N,PavedDrive_P,PavedDrive_Y,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,TotalSF,Age
402,20,3,65.0,8767,5,2,2,2,7,5,2005,2005,1,1,12,13,0.0,2,3,0,2,24,5,0,1286,1310,1,0,1,4,1310,0,0,1310,0,0,2,0,3,1,2,6,6,1,2005.0,2,400,4,4,0,0,0,0,0,0,0,7,2006,164990,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2620,19
403,30,3,60.0,10200,19,2,2,2,5,8,1940,1997,1,1,13,14,0.0,3,3,3,5,0,5,0,672,672,1,0,1,4,672,0,0,672,0,0,1,0,2,1,3,4,6,0,1940.0,1,240,4,4,168,0,0,0,0,0,0,8,2008,108000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1344,84
404,60,3,93.0,12090,15,2,2,5,8,5,1998,1998,3,1,12,13,650.0,2,3,3,5,0,5,0,1141,1141,1,2,1,4,1165,1098,0,2263,0,0,2,1,4,1,2,10,6,1,1998.0,2,420,4,4,144,123,0,0,0,0,0,7,2006,258000,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,3404,26
405,60,3,69.0,10364,8,2,2,5,6,5,1995,1996,1,1,8,8,0.0,2,3,3,5,0,5,0,806,806,1,2,1,4,806,766,0,1572,0,0,2,1,3,1,3,7,6,1,1995.0,2,373,4,4,0,40,0,0,0,0,0,5,2007,168000,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2378,29
406,20,3,69.0,9991,19,1,2,2,4,4,1976,1993,1,1,9,10,0.0,3,3,3,1,1116,5,0,165,1281,1,0,1,4,1620,0,0,1620,1,0,2,0,3,1,3,8,2,1,1993.0,2,490,4,4,120,78,0,0,0,0,0,6,2009,150000,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2901,48
407,50,3,51.0,10480,18,2,2,0,6,5,1936,1950,1,1,8,8,0.0,3,3,3,5,0,5,0,1064,1064,1,0,1,0,1166,0,473,1639,0,0,1,0,3,1,3,6,1,0,1936.0,1,240,4,4,0,0,0,0,0,0,0,3,2008,115000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2230,88
408,70,3,63.0,15576,6,2,2,5,6,7,1915,1976,1,1,13,10,0.0,2,3,3,5,0,5,0,840,840,1,0,1,4,840,840,0,1680,0,0,2,0,4,1,3,8,6,0,1960.0,1,308,4,4,0,0,160,0,0,0,0,3,2008,177000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2520,109
409,60,3,109.0,14154,16,2,2,5,7,5,2006,2006,1,1,12,13,350.0,0,1,3,5,0,5,0,1063,1063,1,0,1,4,1071,1101,0,2172,0,0,2,1,3,1,2,9,6,1,2006.0,3,947,4,4,192,62,0,0,0,0,0,8,2007,280000,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3235,18
410,60,1,85.0,10800,21,2,2,5,8,5,2007,2008,1,1,12,13,100.0,0,3,3,2,789,5,0,245,1034,1,0,1,4,1050,1028,0,2078,1,0,2,1,3,1,0,8,6,1,2008.0,3,836,4,4,0,102,0,0,0,0,0,4,2008,339750,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3112,17
411,20,3,68.0,9571,7,2,2,2,5,3,1958,1958,1,1,2,2,0.0,3,0,3,5,0,5,0,1276,1276,1,4,1,0,1276,0,0,1276,0,0,1,0,3,1,3,5,4,0,1958.0,1,350,4,4,0,0,0,0,0,0,0,6,2009,60000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2552,66
412,190,3,100.0,34650,8,2,2,2,5,5,1955,1955,3,1,13,14,0.0,3,3,2,4,1056,5,0,0,1056,1,4,0,4,1056,0,0,1056,1,0,1,0,3,1,3,5,6,0,1955.0,2,572,4,4,264,0,0,0,0,0,0,1,2006,145000,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2112,69
413,20,1,69.0,4403,21,2,2,2,7,5,2009,2009,1,1,8,8,432.0,0,3,0,2,578,5,0,892,1470,1,0,1,4,1478,0,0,1478,1,0,2,1,2,1,2,7,6,1,2009.0,2,484,4,4,0,144,0,0,0,0,0,6,2010,222000,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2948,15
414,30,4,56.0,8960,17,0,2,2,5,6,1927,1950,1,1,14,15,0.0,3,3,3,5,0,5,0,1008,1008,1,2,1,0,1028,0,0,1028,0,0,1,0,2,1,3,5,6,1,1927.0,2,360,4,4,0,0,130,0,0,0,0,3,2010,115000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2036,97
415,60,3,59.0,11228,20,2,2,5,7,5,1993,1993,1,1,12,13,0.0,2,3,3,1,50,2,531,499,1080,1,0,1,4,1080,1017,0,2097,0,1,2,1,3,1,2,9,6,1,1993.0,3,678,4,4,196,187,0,0,0,0,0,12,2008,228000,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3177,31
416,20,3,73.0,8899,8,2,2,2,7,5,2007,2007,1,1,12,13,0.0,2,3,0,2,24,5,0,1316,1340,1,0,1,4,1340,0,0,1340,0,0,2,0,3,1,2,6,6,0,2007.0,2,396,4,4,100,30,0,0,0,0,0,8,2007,181134,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2680,17
417,60,3,74.0,7844,19,2,2,5,6,7,1978,1978,3,1,6,6,203.0,3,3,3,0,209,5,0,463,672,1,4,1,4,672,728,0,1400,0,0,1,1,3,1,3,6,6,1,1978.0,2,440,4,4,0,0,0,0,0,0,0,3,2006,149500,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2072,46
418,70,3,86.0,22420,6,1,2,5,6,6,1918,1950,3,1,13,12,0.0,2,3,3,1,1128,5,0,242,1370,2,4,0,0,1370,1254,0,2624,1,0,2,1,4,1,3,10,6,1,1918.0,3,864,4,4,0,0,0,0,0,0,0,11,2007,239000,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3994,106
419,50,3,60.0,8160,7,2,2,0,5,6,1940,1950,1,1,8,8,0.0,3,3,3,0,312,5,0,444,756,1,1,0,1,756,378,0,1134,1,0,1,1,3,1,3,7,6,0,1940.0,1,240,4,4,0,0,0,0,0,0,0,4,2007,126000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1890,84
420,20,3,65.0,8450,12,2,2,2,5,6,1968,1968,1,1,12,13,0.0,3,3,3,1,775,5,0,281,1056,1,0,1,4,1056,0,0,1056,1,0,1,0,3,1,3,6,6,1,1968.0,1,304,4,4,0,85,184,0,0,0,0,7,2010,142000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2112,56
421,90,4,78.0,7060,11,2,2,6,7,5,1997,1998,1,1,12,13,200.0,2,1,1,2,1309,5,0,35,1344,1,0,1,4,1344,0,0,1344,2,0,2,0,2,2,3,8,6,0,1997.0,4,784,4,4,0,0,0,0,0,0,0,11,2008,206300,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2688,27
422,20,3,69.0,16635,14,2,2,2,6,7,1977,2000,1,1,5,5,126.0,2,3,3,0,1246,5,0,356,1602,1,2,1,4,1602,0,0,1602,0,1,2,0,3,1,2,8,6,1,1977.0,2,529,4,4,240,0,0,0,0,0,0,6,2009,215000,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3204,47
423,20,3,100.0,21750,11,0,2,2,5,5,1954,1954,3,1,6,6,0.0,3,3,3,5,0,5,0,988,988,1,0,1,0,988,0,0,988,0,0,1,0,2,1,3,4,6,0,1954.0,2,520,4,4,0,0,0,0,0,0,0,2,2008,113000,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1976,70
424,60,3,80.0,9200,15,2,2,5,8,5,1998,1998,1,1,12,13,473.0,2,3,3,2,986,5,0,484,1470,1,2,1,4,1470,1160,0,2630,1,0,2,1,4,1,2,8,6,1,1998.0,3,696,4,4,0,66,0,0,0,0,0,6,2008,315000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4100,26
425,20,3,72.0,9000,12,2,2,2,6,5,1956,1956,1,1,13,14,74.0,2,3,3,3,616,5,0,580,1196,1,2,1,0,1196,0,0,1196,1,0,1,0,2,1,3,6,6,1,1956.0,1,297,4,4,0,44,0,0,0,0,0,5,2008,139000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2392,68
426,60,4,60.0,3378,17,2,2,5,7,8,1946,1992,1,1,6,6,0.0,3,3,3,5,0,5,0,651,651,1,2,1,4,707,682,0,1389,0,0,1,1,3,1,3,6,6,2,1947.0,1,240,4,4,0,0,126,0,0,0,0,9,2009,135000,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2040,78
427,80,3,69.0,12800,20,2,2,7,7,5,1989,1989,1,1,13,14,145.0,2,3,1,2,1518,5,0,0,1518,1,2,1,4,1644,0,0,1644,1,1,2,0,2,1,2,5,6,1,1989.0,2,569,4,4,80,0,0,0,396,0,0,8,2009,275000,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3162,35
428,20,3,77.0,8593,12,2,2,2,4,6,1957,1957,3,1,8,8,0.0,3,3,3,4,288,5,0,619,907,1,0,1,4,907,0,0,907,0,0,1,0,3,1,3,5,6,0,1964.0,1,352,4,4,0,0,0,0,0,0,0,7,2008,109008,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1814,67
429,20,3,64.0,6762,5,2,2,2,7,5,2007,2007,1,1,12,13,108.0,2,3,3,2,664,5,0,544,1208,1,0,1,4,1208,0,0,1208,1,0,2,0,2,1,2,6,6,0,2007.0,2,628,4,4,105,54,0,0,0,0,0,9,2007,195400,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2416,17
430,20,3,130.0,11457,23,2,2,2,6,5,1988,1988,1,1,6,6,0.0,2,3,2,2,1005,5,0,387,1392,1,4,1,4,1412,0,0,1412,1,0,2,0,3,1,2,6,6,1,1988.0,2,576,4,4,0,0,169,0,0,0,0,3,2009,175000,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2804,36
431,160,4,21.0,1680,2,2,2,5,6,5,1971,1971,1,1,6,6,232.0,3,3,3,0,387,5,0,96,483,1,4,1,4,483,504,0,987,0,0,1,1,2,1,3,4,6,0,1971.0,1,264,4,4,0,0,0,0,0,0,0,7,2008,85400,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1470,53
432,50,4,60.0,5586,17,1,2,0,6,7,1920,1998,1,1,8,8,0.0,3,3,3,5,0,5,0,901,901,1,2,1,4,1088,110,0,1198,0,0,1,0,4,1,3,7,6,0,1980.0,0,0,4,4,0,98,0,0,0,0,0,9,2008,79900,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2099,104
433,160,4,24.0,1920,2,2,2,5,5,5,1971,1971,1,1,6,6,376.0,3,3,3,0,471,5,0,294,765,1,0,1,4,765,600,0,1365,1,0,1,1,2,1,3,6,2,0,1971.0,2,440,4,4,240,36,0,0,0,0,0,8,2007,122500,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2130,53
434,60,3,100.0,10839,8,2,2,5,6,5,1997,1998,1,1,12,13,0.0,2,3,3,5,0,5,0,926,926,1,0,1,4,926,678,0,1604,0,0,2,1,3,1,3,7,6,1,1997.0,2,470,4,4,0,36,0,0,0,0,0,7,2008,181000,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2530,27
